"Citation: Samuel H. Williamson, 'Daily Closing Value of the Dow Jones Average, 1885 to Present,' MeasuringWorth, 2026. "
"Date","DJIA"
"12/16/1916","99.11"
"12/18/1916","98.07"
"12/19/1916","97.76"
"12/20/1916","95.26"
"12/21/1916","90.16"
"12/22/1916","95.09"
"12/23/1916","94.6"
"12/26/1916","96.1"
"12/27/1916","95.63"
"12/28/1916","94.01"
"12/29/1916","95"
"1/2/1917","96.15"
"1/3/1917","99.18"
"1/4/1917","97.15"
"1/5/1917","96.16"
"1/6/1917","96.75"
"1/8/1917","96.4"
"1/9/1917","97.64"
"1/10/1917","95.7"
"1/11/1917","96.02"
"1/12/1917","95.75"
"1/13/1917","95.13"
"1/15/1917","95.59"
"1/16/1917","97.55"
"1/17/1917","96.6"
"1/18/1917","97.5"
"1/19/1917","97.35"
"1/20/1917","97.97"
"1/22/1917","96.6"
"1/23/1917","96.26"
"1/24/1917","96.66"
"1/25/1917","97.41"
"1/26/1917","97.36"
"1/27/1917","96.71"
"1/29/1917","95.78"
"1/30/1917","95.83"
"1/31/1917","95.43"
"2/1/1917","88.52"
"2/2/1917","87.01"
"2/3/1917","89.97"
"2/5/1917","92.03"
"2/6/1917","92.81"
"2/7/1917","92.19"
"2/8/1917","90.94"
"2/9/1917","90.2"
"2/10/1917","91.56"
"2/13/1917","92.37"
"2/14/1917","91.86"
"2/15/1917","91.65"
"2/16/1917","91.81"
"2/17/1917","92.7"
"2/19/1917","93.66"
"2/20/1917","94.91"
"2/21/1917","93.97"
"2/23/1917","92.56"
"2/24/1917","92.22"
"2/26/1917","93.35"
"2/27/1917","92.68"
"2/28/1917","91.56"
"3/1/1917","91.1"
"3/2/1917","92.82"
"3/3/1917","93.63"
"3/5/1917","95.04"
"3/6/1917","95.3"
"3/7/1917","95.3"
"3/8/1917","95.28"
"3/9/1917","96.46"
"3/10/1917","96.78"
"3/12/1917","95.03"
"3/13/1917","95.05"
"3/14/1917","95.16"
"3/15/1917","95.63"
"3/16/1917","95.65"
"3/17/1917","96.22"
"3/19/1917","96.97"
"3/20/1917","98.2"
"3/21/1917","97.61"
"3/22/1917","96.78"
"3/23/1917","97.27"
"3/24/1917","97.73"
"3/26/1917","96.32"
"3/27/1917","96.46"
"3/28/1917","97.01"
"3/29/1917","96.75"
"3/30/1917","96.72"
"3/31/1917","95.41"
"4/2/1917","97.06"
"4/3/1917","96.34"
"4/4/1917","95.83"
"4/5/1917","94.61"
"4/7/1917","93.1"
"4/9/1917","92.41"
"4/10/1917","91.2"
"4/11/1917","92.82"
"4/12/1917","93.1"
"4/13/1917","93.18"
"4/14/1917","93.76"
"4/16/1917","92.21"
"4/17/1917","91.87"
"4/18/1917","91.63"
"4/19/1917","91.83"
"4/20/1917","90.84"
"4/21/1917","90.98"
"4/23/1917","90.96"
"4/24/1917","90.66"
"4/25/1917","92.98"
"4/26/1917","93.06"
"4/27/1917","93.1"
"4/28/1917","92.65"
"4/30/1917","93.23"
"5/1/1917","93.42"
"5/2/1917","92.48"
"5/3/1917","90.98"
"5/4/1917","90.45"
"5/5/1917","90.2"
"5/7/1917","91.2"
"5/8/1917","90.22"
"5/9/1917","89.08"
"5/10/1917","90.41"
"5/11/1917","89.77"
"5/12/1917","89.62"
"5/14/1917","90.78"
"5/15/1917","90.19"
"5/16/1917","92.26"
"5/17/1917","92.75"
"5/18/1917","91.96"
"5/19/1917","92.37"
"5/21/1917","93.47"
"5/22/1917","94.09"
"5/23/1917","94.26"
"5/24/1917","95.2"
"5/25/1917","96.76"
"5/26/1917","97.58"
"5/28/1917","97.2"
"5/29/1917","97.41"
"5/31/1917","97.38"
"6/1/1917","97.89"
"6/2/1917","97.59"
"6/4/1917","97"
"6/6/1917","98.43"
"6/7/1917","98.16"
"6/8/1917","98.58"
"6/9/1917","99.08"
"6/11/1917","97.86"
"6/12/1917","97.52"
"6/13/1917","98.31"
"6/14/1917","97.95"
"6/15/1917","97.22"
"6/16/1917","96.95"
"6/18/1917","94.89"
"6/19/1917","95.36"
"6/20/1917","94.78"
"6/21/1917","95.77"
"6/22/1917","96.63"
"6/23/1917","97.6"
"6/25/1917","97.57"
"6/26/1917","96.81"
"6/27/1917","95.98"
"6/28/1917","95.41"
"6/29/1917","95.38"
"6/30/1917","95.87"
"7/2/1917","95.23"
"7/3/1917","95.31"
"7/5/1917","93.57"
"7/6/1917","93.9"
"7/7/1917","94.28"
"7/9/1917","93.64"
"7/10/1917","93.1"
"7/11/1917","94.14"
"7/12/1917","93.64"
"7/13/1917","92.33"
"7/14/1917","92.57"
"7/16/1917","91.38"
"7/17/1917","91.95"
"7/18/1917","91.05"
"7/19/1917","90.48"
"7/20/1917","91.59"
"7/21/1917","92.61"
"7/23/1917","91.61"
"7/24/1917","91.26"
"7/25/1917","91.24"
"7/26/1917","91.42"
"7/27/1917","91.75"
"7/28/1917","92.11"
"7/30/1917","92.13"
"7/31/1917","91.75"
"8/1/1917","92.26"
"8/2/1917","92.87"
"8/3/1917","92.96"
"8/6/1917","93.85"
"8/7/1917","93.3"
"8/8/1917","91.47"
"8/9/1917","92.23"
"8/10/1917","91.9"
"8/11/1917","91.81"
"8/13/1917","92.65"
"8/14/1917","91.69"
"8/15/1917","92.1"
"8/16/1917","91.44"
"8/17/1917","91.61"
"8/18/1917","91.42"
"8/20/1917","91.27"
"8/21/1917","90.75"
"8/22/1917","89.16"
"8/23/1917","88.15"
"8/24/1917","88.91"
"8/25/1917","89.06"
"8/27/1917","88.4"
"8/28/1917","86.12"
"8/29/1917","85.95"
"8/30/1917","84.51"
"8/31/1917","83.4"
"9/4/1917","81.2"
"9/5/1917","83.66"
"9/6/1917","83.42"
"9/7/1917","83.49"
"9/8/1917","83.18"
"9/10/1917","83.88"
"9/11/1917","83.51"
"9/12/1917","82.19"
"9/13/1917","83.14"
"9/14/1917","83.44"
"9/15/1917","83.04"
"9/17/1917","81.55"
"9/18/1917","81.63"
"9/19/1917","84.01"
"9/20/1917","84.82"
"9/21/1917","85.23"
"9/22/1917","84.53"
"9/24/1917","85.7"
"9/25/1917","86.02"
"9/26/1917","84.61"
"9/27/1917","84.6"
"9/28/1917","83.46"
"9/29/1917","83.81"
"10/1/1917","83.58"
"10/2/1917","83.49"
"10/3/1917","82.45"
"10/4/1917","80.62"
"10/5/1917","81.75"
"10/6/1917","81.35"
"10/8/1917","80.48"
"10/9/1917","79.26"
"10/10/1917","77.32"
"10/11/1917","77.83"
"10/15/1917","75.13"
"10/16/1917","77.08"
"10/17/1917","76.11"
"10/18/1917","77.85"
"10/19/1917","78.21"
"10/20/1917","79.8"
"10/22/1917","79.06"
"10/23/1917","78.5"
"10/24/1917","78.3"
"10/25/1917","77.68"
"10/26/1917","77.35"
"10/27/1917","78.91"
"10/29/1917","76.28"
"10/30/1917","75.53"
"10/31/1917","74.5"
